decimalLatitude,decimalLongitude
26.44522,-82.031294
25.700986,-80.36399
25.910706,-80.137117
24.741667,-80.980556
25.693397,-80.365775
24.710038,-81.101257
24.573295,-81.749134
25.936843,-80.316707
26.128521,-80.175125
25.67665,-80.272422
26.137132,-80.105922
26.016005,-80.315897
25.6737,-80.1575
25.6737,-80.1575
24.709853,-81.10508
26.292158,-80.148925
26.665083,-80.179417
24.546596,-81.810894
26.45885,-82.126117
25.758608,-80.373572
