decimalLatitude,decimalLongitude
26.374571,-81.608955
29.605188,-81.190163
27.825946,-81.600124
28.655317,-80.632178
25.652527,-80.312244
28.950553,-81.188908
26.999144,-80.102179
28.480799,-81.460652
24.670203,-81.356888
25.652062,-80.312758
28.080875,-82.391275
27.091518,-82.338354
26.097597,-80.277162
26.498612,-80.212778
28.134046,-82.778274
24.670126,-81.3515
28.210846,-82.428257
27.922281,-82.225832
28.350103,-81.543442
26.942576,-80.193361
28.787645,-81.35533
28.060202,-82.416087
29.699657,-82.298746
26.899172,-80.05893
28.599137,-81.205562
25.583706,-80.399339
27.816463,-80.438842
25.382224,-80.610013
27.215386,-80.183262
25.742637,-80.244032
26.075153,-80.275203
26.448273,-82.115145
28.073871,-82.375376
28.061566,-82.41325
27.996637,-81.865268
28.06665,-82.399628
26.328475,-81.636387
26.585378,-80.041319
29.087234,-82.428929
29.619077,-82.323476
29.728071,-82.382825
28.072625,-82.371055
26.305952,-80.213192
25.717181,-80.150752
25.632785,-80.330658
28.405675,-81.581947
26.374678,-81.603888
28.556455,-81.157464
29.920437,-81.293013
28.07035,-82.380272
28.06237,-82.413313
28.368154,-81.436246
29.022851,-80.911691
25.746038,-80.23307
28.41833,-81.581283
25.503171,-80.401747
29.64868,-82.343562
28.065268,-82.410487
28.240119,-81.568633
27.267617,-82.443404
25.402593,-80.558281
25.600833,-80.406112
29.688118,-82.32244
25.676896,-80.274364
25.759468,-80.293641
26.373421,-81.610392
26.929784,-82.045366
25.879879,-80.349033
28.014447,-82.471588
28.114537,-82.311319
28.50992,-81.070583
28.06742,-82.408695
25.908745,-80.138886
26.480041,-81.953016
25.547452,-80.443752
26.136821,-80.105714
28.066944,-82.416389
28.073008,-82.513353
29.66824,-82.340584
29.639223,-82.384053
28.942919,-81.339917
25.652535,-80.312347
27.616969,-82.712415
24.717208,-81.075378
26.856905,-80.2359
25.709745,-80.301705
25.464235,-80.335347
28.365147,-81.606987
25.066144,-80.471797
28.420175,-81.5802
25.701515,-80.314242
29.648234,-82.343525
29.656947,-82.347542
28.0413,-82.402415
25.731118,-80.398222
28.070253,-82.379509
28.590997,-81.314025
27.053208,-82.31247
28.079996,-82.435414
26.038911,-80.120609
26.241142,-80.091454
29.024959,-80.889644
27.309812,-82.569083
27.942809,-82.5037
25.382049,-80.606958
25.879879,-80.349033
27.132703,-80.175613
29.700573,-82.354695
25.64233,-80.3152
25.810556,-80.135
27.294561,-82.424778
26.692931,-81.777304
29.093212,-80.973744
28.360561,-81.54365
27.358,-80.347
25.997073,-80.126802
28.532582,-81.385202
25.482153,-80.429731
26.252002,-80.178935
25.731096,-80.398517
25.167278,-80.378083
26.499089,-80.212568
28.720367,-80.7759
28.268958,-81.416621
26.132292,-80.321741
28.40083,-81.49526
27.819578,-82.634524
27.99455,-82.779137
27.962278,-81.659595
27.847424,-82.607148
27.962721,-82.245851
28.300167,-80.700355
28.063161,-82.413147
26.619733,-80.198212
27.283208,-82.520916
28.135333,-82.54295
29.646221,-82.347143
28.061006,-81.731493
25.648232,-80.323129
28.561942,-81.748078
25.728501,-80.341581
28.50853,-81.07103
26.574253,-81.824121
25.723297,-80.280144
26.80775,-80.169678
25.900811,-81.325797
26.459992,-81.780442
25.604862,-80.318636
25.12572,-80.401172
25.862777,-80.192127
28.436693,-81.472703
26.188292,-80.101364
24.7058,-81.379908
24.530751,-81.456772
29.64129,-82.429168
28.074614,-82.374296
25.010289,-80.391423
28.316678,-81.59375
26.754442,-80.051353
26.911157,-82.352963
25.65271,-80.312113
27.069942,-82.216133
26.263316,-80.171125
25.468722,-80.477557
24.564042,-81.729255
27.205962,-82.497534
28.798712,-81.644547
26.256075,-81.82253
28.08027,-82.411263
29.542373,-81.262963
25.952877,-80.327211
29.638492,-82.269228
25.191111,-80.356392
25.677458,-80.27178
28.4845,-81.251883
24.57308,-81.748856
25.177048,-80.36504
28.592647,-81.153481
27.813351,-81.44053
26.47028,-81.849487
27.664827,-81.515753
27.922208,-82.226294
28.360856,-81.264442
27.102092,-82.441671
25.75034,-80.144971
26.629505,-82.207795
26.451078,-82.07684
28.55537,-81.202378
25.500615,-80.444298
28.890542,-82.44468
28.566325,-81.198088
25.886992,-80.159603
28.498699,-82.553492
28.072139,-82.568934
26.612687,-81.917589
28.602095,-81.170142
28.244851,-82.366607
25.718426,-80.305948
27.112508,-82.424278
29.693378,-82.423493
25.909805,-80.138222
25.715335,-80.271922
28.179393,-82.557954
29.604942,-82.371987
25.674232,-80.158152
28.756413,-81.337587
28.058807,-82.417754
29.106821,-81.375661
27.226676,-80.253215
29.707641,-82.227396
26.521517,-80.043488
26.448853,-80.197312
28.588215,-81.740952
28.758883,-81.317845
27.523916,-82.643938
25.557852,-80.44858
26.119265,-80.147179
28.021987,-82.309663
26.463731,-82.133576
26.556923,-81.856499
28.069892,-82.36933
28.673946,-80.781097
28.21117,-80.698363
25.821386,-80.382856
27.385305,-82.557928
29.64555,-82.317715
27.86817,-82.498523
27.384992,-82.56517
29.6405,-82.26802
28.930244,-80.82653
28.29395,-81.593422
27.935891,-82.751724
28.280635,-82.696839
28.411027,-81.468654
28.071086,-82.378228
26.107569,-80.183408
28.605833,-81.196591
25.888117,-81.261906
28.058703,-82.413854
29.568043,-81.209084
24.547111,-81.786369
25.3824,-80.606461
25.664626,-80.312673
27.648207,-82.675688
28.915804,-82.632185
26.14901,-80.255497
25.680814,-80.16427
26.391392,-81.874563
26.501346,-80.211676
25.79608,-80.13533
29.025859,-81.327253
27.767601,-82.640291
25.620933,-80.346751
28.503645,-80.782261
25.657592,-80.364212
26.436685,-82.125837
28.647926,-81.20034
28.376495,-81.550133
25.885912,-80.16099
28.6,-81.339235
25.971359,-80.149406
25.744512,-80.210741
28.374723,-81.422088
28.124648,-80.698156
25.742696,-80.144435
25.97057,-80.148925
27.766267,-82.631272
27.887976,-80.524397
26.441157,-82.035794
24.693084,-81.079445
28.220919,-82.374146
26.475723,-81.797756
25.614917,-80.275568
25.802988,-80.127897
25.668775,-80.1604
29.395162,-81.067659
27.182857,-81.352084
27.819286,-82.634075
25.127391,-80.405485
27.378138,-82.562767
29.625839,-82.339689
27.841162,-81.533828
28.032008,-82.777875
28.5853,-81.35841
27.829925,-82.61255
25.701588,-80.313792
27.476274,-82.701854
27.66563,-80.359069
26.012775,-80.184608
29.639848,-82.365338
26.46384,-81.773515
29.318707,-81.075924
28.611265,-81.344187
25.637063,-80.298922
28.319795,-82.702775
28.409899,-81.557678
27.945572,-82.453589
26.16174,-81.349354
27.397816,-82.461647
28.018697,-82.405575
25.953516,-80.130212
25.710605,-80.312433
28.369033,-82.739022
28.880474,-81.327681
27.757941,-82.763707
25.738462,-80.24948
26.306042,-80.212535
28.621363,-81.375909
28.600243,-81.195793
28.065683,-82.4031
26.177368,-80.307814
29.65053,-82.343582
25.652935,-80.312143
29.141686,-82.527091
28.583326,-80.997234
25.945681,-80.136144
24.5739,-81.748985
27.950575,-82.457178
28.355908,-81.590003
29.714524,-82.385505
28.072873,-82.371166
28.568665,-81.35817
26.661343,-82.153094
27.581803,-81.047655
25.862835,-80.19228
25.63635,-80.342256
28.072072,-82.371654
29.615269,-81.203375
28.057872,-82.42408
29.69206,-82.3989
25.715975,-80.271498
25.867987,-81.151
27.764645,-82.635737
27.94332,-82.469445
28.015594,-82.468033
27.054807,-82.43784
25.670594,-80.154571
26.436921,-82.125265
28.060317,-82.409705
26.145114,-80.104836
28.655039,-81.321761
28.093164,-82.563545
24.551541,-81.776418
28.197267,-82.525884
28.044557,-82.419352
26.323825,-80.077614
28.073193,-82.373783
28.918405,-81.995858
29.187366,-82.140092
28.413614,-81.510855
28.558983,-81.20163
28.336707,-80.607872
25.731096,-80.398517
25.7076,-80.406967
27.678048,-82.779176
28.443665,-81.54211
25.609397,-80.398605
28.412704,-81.446623
28.402982,-81.82376
26.083714,-80.2415
28.297125,-81.468155
29.893274,-81.315471
27.652168,-82.745498
26.187925,-81.660233
26.323925,-80.077667
26.36733,-80.070293
28.371142,-81.516409
26.355684,-81.560265
27.879533,-82.711769
28.074015,-82.377501
25.754176,-80.327828
27.798248,-82.784841
28.325847,-81.481125
25.46337,-80.332974
25.892364,-80.161694
26.389355,-80.116675
26.498592,-80.121086
28.048204,-82.380866
28.366758,-81.556005
27.611767,-82.513663
25.65196,-80.31288
28.37488,-81.551195
26.298108,-80.119675
24.879433,-80.6774
25.953848,-80.128095
27.909375,-80.508713
26.482888,-82.183267
26.108388,-81.770682
25.939673,-80.322369
29.666224,-82.233514
27.206086,-82.497128
25.742542,-80.262694
26.037037,-80.119744
25.7142,-80.30323
28.335009,-81.645844
26.013707,-80.362711
28.596475,-81.301862
28.186703,-82.349602
25.756321,-80.253974
28.067031,-82.412078
25.608217,-80.42762
26.937606,-80.173221
28.56167,-81.640507
28.600083,-81.199387
24.55607,-81.77767
25.74206,-80.26242
25.74206,-80.26242
25.74206,-80.26242
25.74206,-80.26242
25.74206,-80.26242
25.74206,-80.26242
27.833309,-82.811683
28.758883,-81.317845
25.127501,-80.408607
26.8234,-80.1386
25.969842,-80.148514
28.513872,-81.177867
29.58525,-82.437882
28.427133,-82.537414
28.030061,-82.402017
29.64833,-82.325122
25.692594,-80.336172
27.914466,-82.760815
25.831426,-80.185233
29.359422,-81.087322
25.853995,-80.19407
25.632121,-80.320384
29.646714,-82.345937
25.646458,-80.322807
27.315349,-80.274656
25.953169,-80.128577
28.82516,-82.60038
28.077408,-82.469908
25.661759,-80.424522
28.035774,-82.783585
26.692683,-81.777598
25.141581,-80.925012
27.47992,-82.345189
24.812837,-80.822037
28.059281,-82.422358
26.685348,-80.113128
29.642031,-82.345558
26.640628,-81.872308
25.954357,-80.128111
28.584629,-81.359605
28.552888,-80.834193
25.756795,-80.370101
27.944631,-82.034879
25.920488,-80.175179
28.161581,-82.49959
25.762745,-80.355446
28.645227,-81.415009
25.615551,-80.32842
28.065109,-82.411163
27.493082,-82.442408
25.900457,-81.3321
26.445545,-82.048191
27.664827,-81.515753
28.355938,-81.588638
26.442505,-82.082704
26.051889,-80.411658
28.071275,-82.374825
26.895319,-80.065056
25.474606,-80.445195
28.479969,-81.280174
29.659147,-82.327793
25.748023,-80.766451
25.113709,-80.416288
29.636088,-82.375001
29.617233,-82.814025
25.464102,-80.335899
28.070729,-82.373553
27.987765,-82.502668
25.493612,-80.416283
26.018957,-80.299887
28.040732,-82.512752
25.66108,-80.481933
28.045188,-82.428605
26.323942,-80.077728
29.893189,-81.316213
26.561923,-82.109646
25.758628,-80.374008
29.427738,-82.208738
25.652401,-80.31232
25.758454,-80.373405
25.607675,-80.424963
25.934767,-80.281625
25.953556,-80.128493
28.073663,-82.377286
28.066657,-82.408969
29.64125,-82.346731
26.498018,-80.215301
27.712848,-82.684624
27.735547,-80.391547
26.351151,-80.076942
26.187264,-80.122981
29.486839,-81.241753
25.731096,-80.398517
28.05725,-82.425269
28.102897,-82.392549
27.715472,-82.68865
29.665586,-82.397253
25.701739,-80.314016
26.086606,-80.249936
25.090689,-80.444033
27.991918,-81.861354
29.791722,-81.259308
28.059811,-82.412422
28.3135,-81.676828
27.988369,-82.691144
28.06492,-82.40517
26.616756,-80.068448
25.867835,-80.190242
28.723048,-80.746241
26.006191,-80.404866
25.647579,-80.314856
25.971017,-80.1846
28.600263,-81.199333
29.678913,-82.497925
28.454512,-81.529984
26.181637,-80.215775
28.212222,-81.645508
27.501672,-82.501961
25.95352,-80.12958
28.425762,-81.3738
29.679759,-82.374762
25.939723,-80.32254
25.188223,-80.874107
28.366905,-81.560372
27.052215,-82.435996
25.816389,-80.135278
25.640564,-80.369679
28.067943,-82.405968
26.436985,-82.125668
25.656725,-80.26629
26.315679,-80.102349
27.305306,-82.464251
28.071922,-82.377755
28.603888,-81.18985
25.125246,-80.406076
25.659242,-80.310059
25.822088,-80.126774
25.714238,-80.303025
26.098574,-80.167453
26.013707,-80.362711
28.175337,-82.412828
27.259194,-82.512447
29.543667,-81.251701
25.715353,-80.271153
29.360921,-81.857034
29.778852,-82.248702
28.467452,-81.497111
25.754822,-80.327274
25.3824,-80.606461
28.631928,-81.405572
26.487172,-82.012092
25.807081,-80.167778
28.209933,-82.362367
25.615959,-80.308086
29.766579,-82.258445
25.633063,-80.435421
27.993773,-81.692945
25.969795,-80.14815
26.0137,-80.362729
26.720181,-80.127621
26.018952,-80.300666
25.201103,-80.874183
27.452366,-82.689618
28.025436,-82.409007
29.650554,-82.354981
29.585759,-81.207161
29.660888,-82.314139
26.01384,-80.362464
28.072511,-82.375092
25.75228628,-80.26426125
27.182167,-81.35215
25.674132,-80.161349
25.722041,-80.278456
24.69372758,-81.37298713
27.2629,-80.3003
24.573574,-81.748967
25.75228628,-80.26426125
25.674132,-80.161349
25.674132,-80.161349
25.75228628,-80.26426125
25.75228628,-80.26426125
27.181367,-81.352083
25.722041,-80.278456
24.547432,-81.808559
25.75228628,-80.26426125
24.573574,-81.748967
25.75228628,-80.26426125
27.182983,-81.351483
24.573574,-81.748967
25.879879,-80.349033
25.948494,-81.743345
26.100311,-80.125253
25.914612,-81.713708
27.227836,-80.212651
28.026361,-82.428711
27.952978,-82.420822
28.726503,-81.378129
28.071981,-82.37783
29.838486,-81.23454
28.600437,-81.19587
25.815941,-80.121773
28.49171,-81.82308
25.589302,-80.384446
25.125203,-80.409217
25.93986,-80.322361
26.142036,-81.79481
25.382064,-80.606984
28.163925,-80.658928
28.062045,-82.417192
24.817362,-80.82258
27.050061,-82.434292
28.51292,-81.258874
28.065238,-82.410573
25.96726,-80.131685
27.982763,-82.79657
28.10779,-82.77169
28.422129,-81.266351
25.872331,-80.194031
28.074031,-82.375747
29.391219,-81.13248
29.813087,-81.320356
28.538383,-81.378927
28.557509,-81.371391
29.23153,-81.051692
27.453482,-82.60099
27.652919,-82.777019
28.538535,-81.14211
25.663005,-80.455665
28.150536,-82.308608
28.437077,-81.307742
28.026228,-80.783727
28.0641,-82.4105
28.066417,-80.624558
28.073213,-82.374006
25.73923,-80.309333
25.918852,-80.163091
25.425638,-80.68023
26.499191,-80.212597
28.528612,-81.378822
25.744359,-80.210076
28.136353,-82.323861
24.658058,-81.40497
26.567147,-81.973997
28.089866,-82.04979
25.96957,-80.148544
28.035803,-81.042336
29.883665,-81.289381
25.681075,-80.304633
28.672034,-81.560848
27.805088,-82.371712
25.382073,-80.609296
24.81108,-80.8276
25.624376,-80.374495
27.944158,-82.459
26.424749,-82.065631
28.06835,-80.56033
28.072179,-82.372151
28.418671,-81.581335
26.499724,-80.211888
29.620061,-82.327561
29.287974,-81.047246
24.573176,-81.748672
28.038171,-81.502845
24.944991,-80.60267
27.245232,-82.300957
